Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
FRAX+USDC ;0xCFc25170633581Bf896CB6CDeE170e3E3Aa59503;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;2029.684814;4947.462942;2.53
WETH+SPC ;0x46b17b13490fF4dcd435d5d06f9Bf8649e2911Aa;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;201.895751;1709.370809;0.87
WBTC+cbBTC+hemiBTC ;0xeCBcF829742987c0600e0ee1117a32d09451882E;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;574.626366;4865.132284;2.49
sdUSD+frxUSD ;0x1211B5cB09Ba1aDa8F11de757d5a13C5CA407162;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;357.153030;870.579200;0.44
sdUSD+frxUSD ;0x1211B5cB09Ba1aDa8F11de757d5a13C5CA407162;frxUSD;0xCAcd6fd266aF91b8AeD52aCCc382b4e165586E29;371.034180;2909.055518;1.49
VUSD+crvUSD ;0x737e7700e03A8c451C9B72103554a40760F1B57A;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;420.548030;3560.612458;1.82
frxUSD+avUSD ;0x62cd06CDe87190Fe66AA808a9a09FEc7eDd1cF24;avUSD;0xf4c13D631450De6B12a19829E37c8e2826891dC4;276.881901;2169.786224;1.11
frxUSD+avUSD ;0x62cd06CDe87190Fe66AA808a9a09FEc7eDd1cF24;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;245.871128;599.323741;0.31
frxUSD+crvUSD ;0x22804B0F6bE741a9Fa1BbaEcDD6c8D4116E96944;YB;0x01791F726B4103694969820be083196cC7c045fF;2295.661816;1224.593450;0.63
frxUSD+crvUSD ;0x22804B0F6bE741a9Fa1BbaEcDD6c8D4116E96944;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;745.962240;1818.321994;0.93
dUSD+sfrxUSD ;0x91C95Bb84AA561D93d165Ff24D0e54E6B006447C;frxUSD;0xCAcd6fd266aF91b8AeD52aCCc382b4e165586E29;220.525145;1729.004829;0.88
frxUSD+sUSDS ;0x52618C40dDBA3cBbb69F3aAA4CB26Ae649844B17;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;925.038191;2254.828996;1.15
frxUSD+USG ;0x39b1df92f9485A73cAdF4846aBDe59eac0901A94;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;593.522745;1446.742750;0.74
alUSD+frxUSD ;0xB069D59fDDFE8e2e6E624951e306D4FdC056fA82;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;436.320000;1063.552832;0.54
msETH+WETH ;0x4e227d29b33B77113F84bcC189a6F886755a1f24;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;1518.100737;12853.153531;6.57
DOLA+sUSDe ;0x8f5e52BE9B7BDe850BA13e40284F63f14677058f;DOLA;0x865377367054516e17014CcdED1e7d814EDC9ce4;6205.077549;45611.015635;23.30
CVX+clevCVX ;0x7970489a543FB237ABab63d62524d8A5CE165B86;CVX;0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B;104.863337;1228.848278;0.63
pmUSD+frxUSD ;0x81d837437fD18736ffD3B5C9A5a2aA835c7637e7;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;1374.126271;11634.179144;5.94
OUSD+USDC ;0x1eF8B6Ea6434e722C916314caF8Bf16C81cAF2f9;OUSD;0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86;139.661838;1095.361479;0.56
OETH+WETH ;0x36cC1d791704445A5b6b9c36a667e511d4702F3f;OUSD;0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86;1819.470837;14270.027455;7.29
OETH+WETH ;0x36cC1d791704445A5b6b9c36a667e511d4702F3f;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;12129.805582;20692.613022;10.57
SDT+cvgSDT ;0x63DC752E11D4c9D0f2160DA20EdF2111FECB0a66;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;69.682642;589.975141;0.30
Fundraising ;0x93B823e54959635ccAbfcf1B313B2Ad2785BFe95;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;17163.639000;29279.986187;14.96
base-WETH+superOETHb ;0x9da8420dbeebdfc4902b356017610259ef7eedd8;OUSD;0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86;636.194324;4989.643296;2.55
DOLA+sUSDS ;0x8B0aBcFC78a5c14520682FCD76A0E52B71126079;DOLA;0x865377367054516e17014CcdED1e7d814EDC9ce4;588.058005;4322.576574;2.21
frxUSD+trUSD ;0xA49EB49F7e4C86D93f6EA8b81e4863aC4c3B4891;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;5257.835272;12816.248607;6.55
frxUSD+sGho ;0xB1BBC3C55e914b5bD2b0592629FAA236D5C3bd6d;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;1069.914005;2607.971373;1.33
frxUSD+sUSDe ;0xf9a743B2E7F073D3E7d3fe71AB2047dC79B7386B;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;1069.914005;2607.971373;1.33
